Year,1979
JANUARY,0.032
FEBRUARY,0.0541
MARCH,0.0727
APRIL,0.0653
MAY,0.083
JUNE,0.0773
JULY,0.0576
AUGUST,0.0481
SEPTEMBER,0.0407
OCTOBER,0.0516
NOVEMBER,0.0559
DECEMBER,0.0636
AVERAGE,0.058491666670000005
