Year,1997
JANUARY,10.4233
FEBRUARY,11.3571
MARCH,12.7028
APRIL,15.3994
MAY,17.3003
JUNE,20.114
JULY,16.6678
AUGUST,15.7226
SEPTEMBER,12.5781
OCTOBER,12.5781
NOVEMBER,15.0937
DECEMBER,10.5656
AVERAGE,14.20856667
