Year,2016
JANUARY,375.13
FEBRUARY,382.98
MARCH,423.63
APRIL,473.1
MAY,524.89
JUNE,507.0
JULY,507.53
AUGUST,422.7
SEPTEMBER,383.06
OCTOBER,383.06
NOVEMBER,400.17
DECEMBER,424.69
AVERAGE,434.0
