Year,2006
JANUARY,60.863
FEBRUARY,65.55
MARCH,64.8
APRIL,72.847
MAY,80.745
JUNE,88.42
JULY,88.4145
AUGUST,70.075
SEPTEMBER,60.901
OCTOBER,52.23
NOVEMBER,54.5905
DECEMBER,62.5733
AVERAGE,68.500775
