Year,2002
JANUARY,35.9778
FEBRUARY,40.1551
MARCH,39.8746
APRIL,44.1892
MAY,49.7867
JUNE,56.6357
JULY,53.0884
AUGUST,41.4691
SEPTEMBER,31.9212
OCTOBER,34.1612
NOVEMBER,36.4818
DECEMBER,40.2639
AVERAGE,42.00039167
