Year,2015
JANUARY,256.87
FEBRUARY,259.37
MARCH,277.06
APRIL,287.39
MAY,345.26
JUNE,378.35
JULY,376.93
AUGUST,368.4
SEPTEMBER,301.04
OCTOBER,309.44
NOVEMBER,327.25
DECEMBER,345.17
AVERAGE,319.38
