Year,1987
JANUARY,0.6917
FEBRUARY,1.0221
MARCH,1.3245
APRIL,1.0486
MAY,1.1953
JUNE,1.2219
JULY,1.176
AUGUST,1.1071
SEPTEMBER,1.0751
OCTOBER,1.0949
NOVEMBER,0.9968
DECEMBER,0.9684
AVERAGE,1.076866667
