Year,1983
JANUARY,0.3171
FEBRUARY,0.392
MARCH,0.4934
APRIL,0.6518
MAY,0.6448
JUNE,0.7279
JULY,1.0752
AUGUST,0.7195
SEPTEMBER,0.7371
OCTOBER,0.7142
NOVEMBER,0.9716
DECEMBER,0.9788
AVERAGE,0.70195
