Year,1999
JANUARY,17.1662
FEBRUARY,19.0487
MARCH,19.0244
APRIL,20.6363
MAY,21.8177
JUNE,19.9202
JULY,16.9851
AUGUST,14.7612
SEPTEMBER,13.0303
OCTOBER,10.4263
NOVEMBER,13.165999999999999
DECEMBER,13.7382
AVERAGE,16.64338333
