Year,1978
JANUARY,0.0388
FEBRUARY,0.0416
MARCH,0.0414
APRIL,0.0502
MAY,0.059000000000000004
JUNE,0.0688
JULY,0.0565
AUGUST,0.0418
SEPTEMBER,0.0351
OCTOBER,0.0348
NOVEMBER,0.046
DECEMBER,0.0518
AVERAGE,0.04715
