Year,2010
JANUARY,130.19
FEBRUARY,139.96
MARCH,142.42
APRIL,153.88
MAY,167.71
JUNE,194.79
JULY,196.37
AUGUST,140.13
SEPTEMBER,115.82
OCTOBER,124.65
NOVEMBER,114.45
DECEMBER,132.85
AVERAGE,146.1
