Year,1998
JANUARY,13.5954
FEBRUARY,18.1212
MARCH,15.8804
APRIL,16.8611
MAY,20.8156
JUNE,42.0
JULY,46.0
AUGUST,38.62
SEPTEMBER,21.05
OCTOBER,17.0
NOVEMBER,18.0
DECEMBER,19.5
AVERAGE,23.95364167
