Year,2005
JANUARY,52.561
FEBRUARY,54.16
MARCH,61.618
APRIL,73.5255
MAY,77.123
JUNE,92.055
JULY,90.079
AUGUST,61.579
SEPTEMBER,53.841
OCTOBER,58.083
NOVEMBER,64.56
DECEMBER,59.8314
AVERAGE,66.58465833
