Year,2013
JANUARY,245.7
FEBRUARY,251.8
MARCH,250.0
APRIL,270.32
MAY,297.4
JUNE,282.81
JULY,265.8
AUGUST,216.6
SEPTEMBER,183.9
OCTOBER,209.83
NOVEMBER,209.83
DECEMBER,249.3
AVERAGE,244.44
