Year,1973
JANUARY,0.0045
FEBRUARY,0.0053
MARCH,0.0057
APRIL,0.006
MAY,0.0067
JUNE,0.0067
JULY,0.0055
AUGUST,0.0047
SEPTEMBER,0.0043
OCTOBER,0.0042
NOVEMBER,0.0054
DECEMBER,0.0063
AVERAGE,0.005441666666999999
