Year,1991
JANUARY,3.0079
FEBRUARY,3.1432
MARCH,3.1835
APRIL,3.4923
MAY,3.7553
JUNE,4.3023
JULY,3.3372
AUGUST,2.6982
SEPTEMBER,2.1079
OCTOBER,2.0647
NOVEMBER,2.1632
DECEMBER,2.1074
AVERAGE,2.946925
