Year,1988
JANUARY,1.6568
FEBRUARY,1.6591
MARCH,1.9582
APRIL,2.2441
MAY,2.5795
JUNE,2.701
JULY,2.161
AUGUST,1.8885
SEPTEMBER,1.683
OCTOBER,1.3407
NOVEMBER,1.5689
DECEMBER,1.8230000000000002
AVERAGE,1.93865
