Year,2000
JANUARY,14.9471
FEBRUARY,15.3279
MARCH,17.1739
APRIL,20.352999999999998
MAY,21.8481
JUNE,22.8998
JULY,25.2753
AUGUST,33.335
SEPTEMBER,21.49671
OCTOBER,19.8
NOVEMBER,22.81621
DECEMBER,23.068
AVERAGE,21.52841833
